"Genus","Species","phase","year","doy","photo","lat","elev","ID","false.spring","solr","windsp","aprecip","tmean","tmin","tmax","dewpt","gdd","chill","chill.day","frost","spp","tdiff"
"Aesculus","flava","leaf drop",2016,282,11.9038888888889,42.3026795945946,16.6891891891892,85755,0,146.847355769231,2.42604166666667,488.442,20.65,12.82,27.04,13.21,3449.17,784,0,51,2,14.22
"Aesculus","flava","leaf drop",2016,279,11.9038888888889,42.3025272650602,16.9156626506024,85756,0,217.517361111111,2.42604166666667,488.442,20.65,12.82,27.04,13.21,3449.17,784,0,51,2,14.22
"Aesculus","flava","leaf drop",2016,220,11.9038888888889,42.3026349555556,16.7555555555556,85758,0,214.016098484848,2.42604166666667,488.442,20.65,12.82,27.04,13.21,3449.17,784,0,51,2,14.22
"Aesculus","flava","leaf drop",2017,256,-2.7775,42.3026349555556,16.7555555555556,85758,0,205.362847222222,2.39791666666667,679.958,19.25,13.33,24.87,16.38,3484.5,949,0,50,2,11.54
"Aesculus","flava","leafout",2015,165,14.7838888888889,42.3013592608696,18.6521739130435,85757,0,301.2578125,6.79791666666667,191.77,23.32,18.37,30.22,18.21,692.33,633,0,76,2,11.85
"Aesculus","flava","leafout",2015,165,14.7838888888889,42.3026349555556,16.7555555555556,85758,0,301.2578125,6.79791666666667,191.77,23.32,18.37,30.22,18.21,692.33,633,0,76,2,11.85
"Aesculus","flava","leafout",2018,117,13.809149984128,42.3026795945946,16.6891891891892,85755,0,128.793154761905,5.35208333333333,428.752,15.1,11.06,20.1,10.52,288.24,1036,0,48,2,9.04
"Aesculus","flava","leafout",2018,117,13.809149984128,42.3025272650602,16.9156626506024,85756,0,128.793154761905,5.35208333333333,428.752,15.1,11.06,20.1,10.52,288.24,1036,0,48,2,9.04
"Aesculus","flava","leafout",2018,117,13.809149984128,42.3013592608696,18.6521739130435,85757,0,128.793154761905,5.35208333333333,428.752,15.1,11.06,20.1,10.52,288.24,1036,0,48,2,9.04
"Aesculus","flava","leafout",2018,117,13.809149984128,42.3026349555556,16.7555555555556,85758,0,128.793154761905,5.35208333333333,428.752,15.1,11.06,20.1,10.52,288.24,1036,0,48,2,9.04
"Aesculus","flava","Open flowers",2017,127,-2.7775,42.3023320588235,17.2058823529412,85751,0,171.625,5.553125,343.916,22.1,16.79,28.69,13.3,436.8,939,0,50,2,11.9
"Aesculus","flava","Open flowers",2017,127,-2.7775,42.3026795945946,16.6891891891892,85755,0,171.625,5.553125,343.916,22.1,16.79,28.69,13.3,436.8,939,0,50,2,11.9
"Aesculus","flava","Open flowers",2017,127,-2.7775,42.3025272650602,16.9156626506024,85756,0,171.625,5.553125,343.916,22.1,16.79,28.69,13.3,436.8,939,0,50,2,11.9
"Aesculus","flava","Open flowers",2017,127,-2.7775,42.3013592608696,18.6521739130435,85757,0,171.625,5.553125,343.916,22.1,16.79,28.69,13.3,436.8,939,0,50,2,11.9
"Aesculus","flava","Open flowers",2017,127,-2.7775,42.3026349555556,16.7555555555556,85758,0,171.625,5.553125,343.916,22.1,16.79,28.69,13.3,436.8,939,0,50,2,11.9
"Aesculus","flava","Open flowers",2018,131,14.1828466744519,42.3023320588235,17.2058823529412,85751,0,241.12537202381,7.24479166666667,454.66,19.23,13.93,24,6.37,430.1,1042,0,48,2,10.07
"Aesculus","flava","Open flowers",2018,131,14.1828466744519,42.3026795945946,16.6891891891892,85755,0,241.12537202381,7.24479166666667,454.66,19.23,13.93,24,6.37,430.1,1042,0,48,2,10.07
"Aesculus","flava","Open flowers",2018,131,14.1828466744519,42.3025272650602,16.9156626506024,85756,0,241.12537202381,7.24479166666667,454.66,19.23,13.93,24,6.37,430.1,1042,0,48,2,10.07
"Aesculus","flava","Open flowers",2018,131,14.1828466744519,42.3013592608696,18.6521739130435,85757,0,241.12537202381,7.24479166666667,454.66,19.23,13.93,24,6.37,430.1,1042,0,48,2,10.07
"Aesculus","flava","Open flowers",2018,131,14.1828466744519,42.3026349555556,16.7555555555556,85758,0,241.12537202381,7.24479166666667,454.66,19.23,13.93,24,6.37,430.1,1042,0,48,2,10.07
"Aesculus","flava","Recent fruit or seed drop",2015,266,12.3838888888889,42.3026795945946,16.6891891891892,85755,0,188.029761904762,1.87395833333333,454.406,18.5,13.69,24.66,16.36,3015.82,633,0,76,2,10.97
"Aesculus","flava","Recent fruit or seed drop",2015,266,12.3838888888889,42.3025272650602,16.9156626506024,85756,0,188.029761904762,1.87395833333333,454.406,18.5,13.69,24.66,16.36,3015.82,633,0,76,2,10.97
"Aesculus","flava","Recent fruit or seed drop",2015,266,12.3838888888889,42.3013592608696,18.6521739130435,85757,0,188.029761904762,1.87395833333333,454.406,18.5,13.69,24.66,16.36,3015.82,633,0,76,2,10.97
"Aesculus","flava","Recent fruit or seed drop",2015,255,12.3838888888889,42.3026349555556,16.7555555555556,85758,0,156.916666666667,1.87395833333333,454.406,18.5,13.69,24.66,16.36,3015.82,633,0,76,2,10.97
"Aesculus","flava","Recent fruit or seed drop",2017,272,-2.7775,42.3026349555556,16.7555555555556,85758,0,153.404166666667,2.39791666666667,679.958,19.25,13.33,24.87,16.38,3484.5,949,0,50,2,11.54
"Aesculus","flava","Ripe fruits",2016,274,12.1919444444444,42.3023320588235,17.2058823529412,85751,0,127.246527777778,1.71354166666667,477.52,16.36,8.77,24.46,10.31,3325.73,784,0,51,2,15.69
"Aesculus","flava","Ripe fruits",2016,274,12.1919444444444,42.3026795945946,16.6891891891892,85755,0,127.246527777778,1.71354166666667,477.52,16.36,8.77,24.46,10.31,3325.73,784,0,51,2,15.69
"Aesculus","flava","Ripe fruits",2016,274,12.1919444444444,42.3025272650602,16.9156626506024,85756,0,127.246527777778,1.71354166666667,477.52,16.36,8.77,24.46,10.31,3325.73,784,0,51,2,15.69
"Aesculus","flava","Ripe fruits",2016,274,12.1919444444444,42.3026349555556,16.7555555555556,85758,0,127.246527777778,1.71354166666667,477.52,16.36,8.77,24.46,10.31,3325.73,784,0,51,2,15.69
"Betula","alleghaniensis","budburst",2015,138,14.4961111111111,42.301922,36,85759,0,251.745833333333,5.35208333333333,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","budburst",2015,138,14.4961111111111,42.301922,36,85761,0,251.745833333333,5.35208333333333,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","budburst",2015,138,14.4961111111111,42.301922,36,85762,0,251.745833333333,5.35208333333333,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","budburst",2015,138,14.4961111111111,42.301922,36,85763,0,251.745833333333,5.35208333333333,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","budburst",2015,138,14.4961111111111,42.301922,36,85764,0,251.745833333333,5.35208333333333,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","budburst",2016,109,13.3438888888889,42.301922,36,85759,0,221.046296296296,3.8375,278.13,10.81,3.77,19.41,1.06,351.93,748,3,51,3,15.64
"Betula","alleghaniensis","budburst",2016,109,13.3438888888889,42.301922,36,85761,0,221.046296296296,3.8375,278.13,10.81,3.77,19.41,1.06,351.93,748,3,51,3,15.64
"Betula","alleghaniensis","budburst",2016,109,13.3438888888889,42.301922,36,85762,0,221.046296296296,3.8375,278.13,10.81,3.77,19.41,1.06,351.93,748,3,51,3,15.64
"Betula","alleghaniensis","budburst",2016,109,13.3438888888889,42.301922,36,85763,0,221.046296296296,3.8375,278.13,10.81,3.77,19.41,1.06,351.93,748,3,51,3,15.64
"Betula","alleghaniensis","budburst",2016,109,13.3438888888889,42.301922,36,85764,0,221.046296296296,3.8375,278.13,10.81,3.77,19.41,1.06,351.93,748,3,51,3,15.64
"Betula","alleghaniensis","budburst",2017,102,-2.7775,42.301922,36,85759,0,129.135416666667,3.34166666666667,290.83,13.91,10.32,16.92,9.46,235.01,916,0,50,3,6.6
"Betula","alleghaniensis","budburst",2017,102,-2.7775,42.301922,36,85761,0,129.135416666667,3.34166666666667,290.83,13.91,10.32,16.92,9.46,235.01,916,0,50,3,6.6
"Betula","alleghaniensis","budburst",2017,102,-2.7775,42.301922,36,85762,0,129.135416666667,3.34166666666667,290.83,13.91,10.32,16.92,9.46,235.01,916,0,50,3,6.6
"Betula","alleghaniensis","budburst",2017,102,-2.7775,42.301922,36,85763,0,129.135416666667,3.34166666666667,290.83,13.91,10.32,16.92,9.46,235.01,916,0,50,3,6.6
"Betula","alleghaniensis","budburst",2017,102,-2.7775,42.301922,36,85764,0,129.135416666667,3.34166666666667,290.83,13.91,10.32,16.92,9.46,235.01,916,0,50,3,6.6
"Betula","alleghaniensis","budburst",2018,118,13.8944432175436,42.301922,36,85759,0,271.742872807018,5.50520833333333,445.516,15.29,7.97,23.45,8.98,313.7,1036,0,48,3,15.48
"Betula","alleghaniensis","budburst",2018,118,13.8944432175436,42.301922,36,85761,0,271.742872807018,5.50520833333333,445.516,15.29,7.97,23.45,8.98,313.7,1036,0,48,3,15.48
"Betula","alleghaniensis","budburst",2018,118,13.8944432175436,42.301922,36,85762,0,271.742872807018,5.50520833333333,445.516,15.29,7.97,23.45,8.98,313.7,1036,0,48,3,15.48
"Betula","alleghaniensis","budburst",2018,118,13.8944432175436,42.301922,36,85763,0,271.742872807018,5.50520833333333,445.516,15.29,7.97,23.45,8.98,313.7,1036,0,48,3,15.48
"Betula","alleghaniensis","budburst",2018,118,13.8944432175436,42.301922,36,85764,0,271.742872807018,5.50520833333333,445.516,15.29,7.97,23.45,8.98,313.7,1036,0,48,3,15.48
"Betula","alleghaniensis","Colored leaves",2015,250,12.6719444444444,42.301922,36,85759,0,210.574869791667,4.803125,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","Colored leaves",2015,250,12.6719444444444,42.301922,36,85761,0,210.574869791667,4.803125,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","Colored leaves",2015,250,12.6719444444444,42.301922,36,85762,0,210.574869791667,4.803125,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","Colored leaves",2015,250,12.6719444444444,42.301922,36,85763,0,210.574869791667,4.803125,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","Colored leaves",2015,250,12.6719444444444,42.301922,36,85764,0,210.574869791667,4.803125,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","Colored leaves",2016,278,11.3280555555556,42.301922,36,85759,0,172.450520833333,1.52604166666667,514.35,14.16,9.29,17.66,11.04,3630.33,787,0,51,3,8.37
"Betula","alleghaniensis","Colored leaves",2016,278,11.3280555555556,42.301922,36,85761,0,172.450520833333,1.52604166666667,514.35,14.16,9.29,17.66,11.04,3630.33,787,0,51,3,8.37
"Betula","alleghaniensis","Colored leaves",2016,278,11.3280555555556,42.301922,36,85762,0,172.450520833333,1.52604166666667,514.35,14.16,9.29,17.66,11.04,3630.33,787,0,51,3,8.37
"Betula","alleghaniensis","Colored leaves",2016,278,11.3280555555556,42.301922,36,85763,0,172.450520833333,1.52604166666667,514.35,14.16,9.29,17.66,11.04,3630.33,787,0,51,3,8.37
"Betula","alleghaniensis","Colored leaves",2016,278,11.3280555555556,42.301922,36,85764,0,172.450520833333,1.52604166666667,514.35,14.16,9.29,17.66,11.04,3630.33,787,0,51,3,8.37
"Betula","alleghaniensis","Colored leaves",2017,242,-2.7775,42.301922,36,85759,0,221.390151515152,3.72604166666667,586.232,17.3,12.68,22.56,12.9,2791.81,949,0,50,3,9.88
"Betula","alleghaniensis","Colored leaves",2017,242,-2.7775,42.301922,36,85761,0,221.390151515152,3.72604166666667,586.232,17.3,12.68,22.56,12.9,2791.81,949,0,50,3,9.88
"Betula","alleghaniensis","Colored leaves",2017,242,-2.7775,42.301922,36,85762,0,221.390151515152,3.72604166666667,586.232,17.3,12.68,22.56,12.9,2791.81,949,0,50,3,9.88
"Betula","alleghaniensis","Colored leaves",2017,242,-2.7775,42.301922,36,85763,0,221.390151515152,3.72604166666667,586.232,17.3,12.68,22.56,12.9,2791.81,949,0,50,3,9.88
"Betula","alleghaniensis","flowers",2015,150,14.88,42.301922,36,85759,0,237.399305555556,5.4375,191.77,22.36,14.56,30.85,16.58,757.98,633,0,76,3,16.29
"Betula","alleghaniensis","flowers",2015,150,14.88,42.301922,36,85761,0,237.399305555556,5.4375,191.77,22.36,14.56,30.85,16.58,757.98,633,0,76,3,16.29
"Betula","alleghaniensis","flowers",2015,150,14.88,42.301922,36,85762,0,237.399305555556,5.4375,191.77,22.36,14.56,30.85,16.58,757.98,633,0,76,3,16.29
"Betula","alleghaniensis","flowers",2015,150,14.88,42.301922,36,85763,0,237.399305555556,5.4375,191.77,22.36,14.56,30.85,16.58,757.98,633,0,76,3,16.29
"Betula","alleghaniensis","flowers",2015,150,14.88,42.301922,36,85764,0,237.399305555556,5.4375,191.77,22.36,14.56,30.85,16.58,757.98,633,0,76,3,16.29
"Betula","alleghaniensis","flowers",2016,104,13.1519444444444,42.301922,36,85759,0,262.090773809524,3.809375,278.13,5.35,0.13,10.76,-1.82,316.11,715,11,51,3,10.63
"Betula","alleghaniensis","flowers",2016,104,13.1519444444444,42.301922,36,85761,0,262.090773809524,5.58020833333333,278.13,5.35,0.13,10.76,-1.82,316.11,715,11,51,3,10.63
"Betula","alleghaniensis","flowers",2016,104,13.1519444444444,42.301922,36,85762,0,262.090773809524,3.809375,278.13,5.35,0.13,10.76,-1.82,316.11,715,11,51,3,10.63
"Betula","alleghaniensis","flowers",2016,104,13.1519444444444,42.301922,36,85763,0,262.090773809524,3.809375,278.13,5.35,0.13,10.76,-1.82,316.11,715,11,51,3,10.63
"Betula","alleghaniensis","flowers",2016,104,13.1519444444444,42.301922,36,85764,0,262.090773809524,3.809375,278.13,5.35,0.13,10.76,-1.82,316.11,715,11,51,3,10.63
"Betula","alleghaniensis","flowers",2017,118,-2.7775,42.301922,36,85759,0,214.701688218391,6.56770833333333,343.916,19.66,14.14,28.12,15.14,417.14,939,0,50,3,13.98
"Betula","alleghaniensis","flowers",2017,118,-2.7775,42.301922,36,85761,0,214.701688218391,6.56770833333333,343.916,19.66,14.14,28.12,15.14,417.14,939,0,50,3,13.98
"Betula","alleghaniensis","flowers",2017,118,-2.7775,42.301922,36,85762,0,214.701688218391,6.56770833333333,343.916,19.66,14.14,28.12,15.14,417.14,939,0,50,3,13.98
"Betula","alleghaniensis","flowers",2017,118,-2.7775,42.301922,36,85763,0,214.701688218391,6.56770833333333,343.916,19.66,14.14,28.12,15.14,417.14,939,0,50,3,13.98
"Betula","alleghaniensis","flowers",2017,118,-2.7775,42.301922,36,85764,0,214.701688218391,6.56770833333333,343.916,19.66,14.14,28.12,15.14,417.14,939,0,50,3,13.98
"Betula","alleghaniensis","flowers",2018,111,13.5901432809919,42.301922,36,85759,0,286.708333333333,3.73541666666667,406.4,8.71,2.13,15.03,-3.51,235.22,1025,7,48,3,12.9
"Betula","alleghaniensis","flowers",2018,111,13.5901432809919,42.301922,36,85762,0,286.708333333333,3.73541666666667,406.4,8.71,2.13,15.03,-3.51,235.22,1025,7,48,3,12.9
"Betula","alleghaniensis","flowers",2018,111,13.5901432809919,42.301922,36,85763,0,286.708333333333,3.73541666666667,406.4,8.71,2.13,15.03,-3.51,235.22,1025,7,48,3,12.9
"Betula","alleghaniensis","Fruits",2015,177,15.0719444444444,42.301922,36,85759,0,250.1171875,1.80625,293.878,18.74,12.34,22.34,12.22,1256.85,633,0,76,3,10
"Betula","alleghaniensis","Fruits",2015,177,15.0719444444444,42.301922,36,85761,0,250.1171875,1.80625,293.878,18.74,12.34,22.34,12.22,1256.85,633,0,76,3,10
"Betula","alleghaniensis","Fruits",2015,177,15.0719444444444,42.301922,36,85762,0,250.1171875,1.80625,293.878,18.74,12.34,22.34,12.22,1256.85,633,0,76,3,10
"Betula","alleghaniensis","Fruits",2015,177,15.0719444444444,42.301922,36,85763,0,250.1171875,1.80625,293.878,18.74,12.34,22.34,12.22,1256.85,633,0,76,3,10
"Betula","alleghaniensis","Fruits",2015,177,15.0719444444444,42.301922,36,85764,0,250.1171875,1.80625,293.878,18.74,12.34,22.34,12.22,1256.85,633,0,76,3,10
"Betula","alleghaniensis","Fruits",2016,207,14.4961111111111,42.301922,36,85759,0,248.961805555556,1.60833333333333,423.926,26.12,16.87,36.39,19.31,2095.47,784,0,51,3,19.52
"Betula","alleghaniensis","Fruits",2016,207,14.4961111111111,42.301922,36,85761,0,248.961805555556,1.60833333333333,423.926,26.12,16.87,36.39,19.31,2095.47,784,0,51,3,19.52
"Betula","alleghaniensis","Fruits",2016,207,14.4961111111111,42.301922,36,85762,0,248.961805555556,1.60833333333333,423.926,26.12,16.87,36.39,19.31,2095.47,784,0,51,3,19.52
"Betula","alleghaniensis","Fruits",2016,207,14.4961111111111,42.301922,36,85763,0,248.961805555556,1.60833333333333,423.926,26.12,16.87,36.39,19.31,2095.47,784,0,51,3,19.52
"Betula","alleghaniensis","Fruits",2016,207,14.4961111111111,42.301922,36,85764,0,248.961805555556,1.60833333333333,423.926,26.12,16.87,36.39,19.31,2095.47,784,0,51,3,19.52
"Betula","alleghaniensis","Fruits",2017,139,-2.7775,42.301922,36,85759,0,168.635416666667,2.35625,408.178,24.11,14.87,32.2,16.07,694.39,949,0,50,3,17.33
"Betula","alleghaniensis","Fruits",2017,139,-2.7775,42.301922,36,85761,0,168.635416666667,2.35625,408.178,24.11,14.87,32.2,16.07,694.39,949,0,50,3,17.33
"Betula","alleghaniensis","Fruits",2017,139,-2.7775,42.301922,36,85762,0,168.635416666667,2.35625,408.178,24.11,14.87,32.2,16.07,694.39,949,0,50,3,17.33
"Betula","alleghaniensis","Fruits",2017,139,-2.7775,42.301922,36,85763,0,168.635416666667,2.35625,408.178,24.11,14.87,32.2,16.07,694.39,949,0,50,3,17.33
"Betula","alleghaniensis","Fruits",2017,139,-2.7775,42.301922,36,85764,0,168.635416666667,2.35625,408.178,24.11,14.87,32.2,16.07,694.39,949,0,50,3,17.33
"Betula","alleghaniensis","Fruits",2018,144,14.8415532927441,42.301922,36,85759,0,244.628333333333,3.40625,506.984,15.84,10.24,22.49,11.35,713.04,1046,0,48,3,12.25
"Betula","alleghaniensis","Fruits",2018,144,14.8415532927441,42.301922,36,85762,0,244.628333333333,3.40625,506.984,15.84,10.24,22.49,11.35,713.04,1046,0,48,3,12.25
"Betula","alleghaniensis","Fruits",2018,144,14.8415532927441,42.301922,36,85763,0,244.628333333333,3.40625,506.984,15.84,10.24,22.49,11.35,713.04,1046,0,48,3,12.25
"Betula","alleghaniensis","Fruits",2018,144,14.8415532927441,42.301922,36,85764,0,244.628333333333,3.40625,506.984,15.84,10.24,22.49,11.35,713.04,1046,0,48,3,12.25
"Betula","alleghaniensis","Increasing leaf size",2016,116,13.6319444444444,42.301922,36,85759,0,243.201388888889,3.96458333333333,281.432,10.89,6.08,17.25,2.3,438.63,753,0,51,3,11.17
"Betula","alleghaniensis","Increasing leaf size",2016,116,13.6319444444444,42.301922,36,85761,0,243.201388888889,3.96458333333333,281.432,10.89,6.08,17.25,2.3,438.63,753,0,51,3,11.17
"Betula","alleghaniensis","Increasing leaf size",2016,116,13.6319444444444,42.301922,36,85762,0,243.201388888889,3.96458333333333,281.432,10.89,6.08,17.25,2.3,438.63,753,0,51,3,11.17
"Betula","alleghaniensis","Increasing leaf size",2016,116,13.6319444444444,42.301922,36,85763,0,243.201388888889,3.96458333333333,281.432,10.89,6.08,17.25,2.3,438.63,753,0,51,3,11.17
"Betula","alleghaniensis","Increasing leaf size",2016,116,13.6319444444444,42.301922,36,85764,0,243.201388888889,3.96458333333333,281.432,10.89,6.08,17.25,2.3,438.63,753,0,51,3,11.17
"Betula","alleghaniensis","Increasing leaf size",2017,117,-2.7775,42.301922,36,85759,0,179.90625,5.553125,343.916,13.52,10.39,19.08,12.37,403.62,939,0,50,3,8.69
"Betula","alleghaniensis","Increasing leaf size",2017,117,-2.7775,42.301922,36,85761,0,179.90625,5.553125,343.916,13.52,10.39,19.08,12.37,403.62,939,0,50,3,8.69
"Betula","alleghaniensis","Increasing leaf size",2017,117,-2.7775,42.301922,36,85762,0,179.90625,5.553125,343.916,13.52,10.39,19.08,12.37,403.62,939,0,50,3,8.69
"Betula","alleghaniensis","Increasing leaf size",2017,117,-2.7775,42.301922,36,85763,0,179.90625,5.553125,343.916,13.52,10.39,19.08,12.37,403.62,939,0,50,3,8.69
"Betula","alleghaniensis","Increasing leaf size",2017,117,-2.7775,42.301922,36,85764,0,179.90625,5.553125,343.916,13.52,10.39,19.08,12.37,403.62,939,0,50,3,8.69
"Betula","alleghaniensis","Increasing leaf size",2018,124,14.1426043393308,42.301922,36,85759,0,198.065606725146,7.24479166666667,454.406,23.68,20.15,28.24,18.11,406.42,1042,0,48,3,8.09
"Betula","alleghaniensis","Increasing leaf size",2018,124,14.1426043393308,42.301922,36,85761,0,198.065606725146,7.24479166666667,454.406,23.68,20.15,28.24,18.11,406.42,1042,0,48,3,8.09
"Betula","alleghaniensis","Increasing leaf size",2018,124,14.1426043393308,42.301922,36,85762,0,198.065606725146,7.24479166666667,454.406,23.68,20.15,28.24,18.11,406.42,1042,0,48,3,8.09
"Betula","alleghaniensis","Increasing leaf size",2018,124,14.1426043393308,42.301922,36,85763,0,198.065606725146,7.24479166666667,454.406,23.68,20.15,28.24,18.11,406.42,1042,0,48,3,8.09
"Betula","alleghaniensis","Increasing leaf size",2018,124,14.1426043393308,42.301922,36,85764,0,198.065606725146,7.24479166666667,454.406,23.68,20.15,28.24,18.11,406.42,1042,0,48,3,8.09
"Betula","alleghaniensis","leaf drop",2015,250,12.6719444444444,42.301922,36,85759,0,227.160256410256,3.08958333333333,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","leaf drop",2015,250,12.6719444444444,42.301922,36,85761,0,227.160256410256,3.08958333333333,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","leaf drop",2015,250,12.6719444444444,42.301922,36,85762,0,227.160256410256,3.08958333333333,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","leaf drop",2015,250,12.6719444444444,42.301922,36,85763,0,227.160256410256,3.08958333333333,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","leaf drop",2015,250,12.6719444444444,42.301922,36,85764,0,227.160256410256,3.08958333333333,435.61,25.23,15.94,34.04,16.58,2896.78,633,0,76,3,18.1
"Betula","alleghaniensis","leaf drop",2016,281,11.1361111111111,42.301922,36,85759,0,170.543560606061,1.71354166666667,514.35,15.05,8.29,23.83,10.87,3668.25,788,0,51,3,15.54
"Betula","alleghaniensis","leaf drop",2016,281,11.1361111111111,42.301922,36,85761,0,170.543560606061,1.71354166666667,514.35,15.05,8.29,23.83,10.87,3668.25,788,0,51,3,15.54
"Betula","alleghaniensis","leaf drop",2016,281,11.1361111111111,42.301922,36,85762,0,170.543560606061,1.71354166666667,514.35,15.05,8.29,23.83,10.87,3668.25,788,0,51,3,15.54
"Betula","alleghaniensis","leaf drop",2016,281,11.1361111111111,42.301922,36,85763,0,170.543560606061,1.71354166666667,514.35,15.05,8.29,23.83,10.87,3668.25,788,0,51,3,15.54
"Betula","alleghaniensis","leaf drop",2016,281,11.1361111111111,42.301922,36,85764,0,170.543560606061,1.71354166666667,514.35,15.05,8.29,23.83,10.87,3668.25,788,0,51,3,15.54
"Betula","alleghaniensis","leaf drop",2017,242,-2.7775,42.301922,36,85759,0,200.451388888889,2.06145833333333,586.232,17.3,12.68,22.56,12.9,2791.81,949,0,50,3,9.88
"Betula","alleghaniensis","leaf drop",2017,242,-2.7775,42.301922,36,85761,0,200.451388888889,2.06145833333333,586.232,17.3,12.68,22.56,12.9,2791.81,949,0,50,3,9.88
"Betula","alleghaniensis","leaf drop",2017,242,-2.7775,42.301922,36,85762,0,200.451388888889,2.06145833333333,586.232,17.3,12.68,22.56,12.9,2791.81,949,0,50,3,9.88
"Betula","alleghaniensis","leaf drop",2017,242,-2.7775,42.301922,36,85763,0,200.451388888889,2.06145833333333,586.232,17.3,12.68,22.56,12.9,2791.81,949,0,50,3,9.88
"Betula","alleghaniensis","leafout",2015,138,14.4961111111111,42.301922,36,85759,0,275.333333333333,5.4375,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","leafout",2015,138,14.4961111111111,42.301922,36,85761,0,275.333333333333,5.4375,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","leafout",2015,138,14.4961111111111,42.301922,36,85762,0,275.333333333333,5.4375,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","leafout",2015,138,14.4961111111111,42.301922,36,85763,0,275.333333333333,5.4375,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","leafout",2015,138,14.4961111111111,42.301922,36,85764,0,275.333333333333,5.4375,186.69,11.96,10,15.79,9.57,545.18,632,0,76,3,5.79
"Betula","alleghaniensis","leafout",2016,114,13.5361111111111,42.301922,36,85759,0,136,3.87916666666667,278.892,14.44,9.73,16.87,9.87,415.01,751,0,51,3,7.14
"Betula","alleghaniensis","leafout",2016,114,13.5361111111111,42.301922,36,85761,0,136,3.87916666666667,278.892,14.44,9.73,16.87,9.87,415.01,751,0,51,3,7.14
"Betula","alleghaniensis","leafout",2016,114,13.5361111111111,42.301922,36,85762,0,136,3.87916666666667,278.892,14.44,9.73,16.87,9.87,415.01,751,0,51,3,7.14
"Betula","alleghaniensis","leafout",2016,114,13.5361111111111,42.301922,36,85763,0,136,3.87916666666667,278.892,14.44,9.73,16.87,9.87,415.01,751,0,51,3,7.14
"Betula","alleghaniensis","leafout",2016,114,13.5361111111111,42.301922,36,85764,0,136,3.87916666666667,278.892,14.44,9.73,16.87,9.87,415.01,751,0,51,3,7.14
"Betula","alleghaniensis","leafout",2017,112,-2.7775,42.301922,36,85759,0,168.768229166667,1.95729166666667,306.578,6.38,5.62,7.12,5.81,353.39,935,0,50,3,1.5
"Betula","alleghaniensis","leafout",2017,112,-2.7775,42.301922,36,85761,0,168.768229166667,1.95729166666667,306.578,6.38,5.62,7.12,5.81,353.39,935,0,50,3,1.5
"Betula","alleghaniensis","leafout",2017,112,-2.7775,42.301922,36,85762,0,168.768229166667,1.95729166666667,306.578,6.38,5.62,7.12,5.81,353.39,935,0,50,3,1.5
"Betula","alleghaniensis","leafout",2017,112,-2.7775,42.301922,36,85763,0,168.768229166667,1.95729166666667,306.578,6.38,5.62,7.12,5.81,353.39,935,0,50,3,1.5
"Betula","alleghaniensis","leafout",2017,112,-2.7775,42.301922,36,85764,0,168.768229166667,1.95729166666667,306.578,6.38,5.62,7.12,5.81,353.39,935,0,50,3,1.5
"Betula","alleghaniensis","leafout",2018,122,14.0613821266207,42.301922,36,85759,0,236.9375,2.96875,452.628,23.61,13.4,32.31,5.96,359.12,1042,0,48,3,18.91
"Betula","alleghaniensis","leafout",2018,122,14.0613821266207,42.301922,36,85761,0,236.9375,2.96875,452.628,23.61,13.4,32.31,5.96,359.12,1042,0,48,3,18.91
"Betula","alleghaniensis","leafout",2018,122,14.0613821266207,42.301922,36,85762,0,236.9375,2.96875,452.628,23.61,13.4,32.31,5.96,359.12,1042,0,48,3,18.91
"Betula","alleghaniensis","leafout",2018,122,14.0613821266207,42.301922,36,85763,0,236.9375,2.96875,452.628,23.61,13.4,32.31,5.96,359.12,1042,0,48,3,18.91
